disease_id,display_name,complaints,regimen_ids,manual_review,source_runtime_path
gord_adult_empiric,Gastro-oesophageal reflux disease in adults,"{""age_group"": ""adult"", ""complaint"": ""gerd"", ""complaint_group"": ""GI"", ""complaint_id"": ""PATCH_CI_NICE_MULTI_20260516_008"", ""disease_id"": ""gord_adult_empiric"", ""enabled"": true, ""import_source"": ""guideline_patch_20260516"", ""manual_review"": true, ""match_type"": ""exact"", ""normalized_input"": ""gerd"", ""notes"": ""adult reflux"", ""priority"": 1, ""source_status"": ""pending_manual_review""}; {""age_group"": ""adult"", ""complaint"": ""gord"", ""complaint_group"": ""GI"", ""complaint_id"": ""PATCH_CI_NICE_MULTI_20260516_009"", ""disease_id"": ""gord_adult_empiric"", ""enabled"": true, ""import_source"": ""guideline_patch_20260516"", ""manual_review"": true, ""match_type"": ""exact"", ""normalized_input"": ""gord"", ""notes"": ""adult reflux"", ""priority"": 1, ""source_status"": ""pending_manual_review""}; {""age_group"": ""adult"", ""complaint"": ""heartburn acid regurgitation"", ""complaint_group"": ""GI"", ""complaint_id"": ""PATCH_CI_NICE_MULTI_20260516_010"", ""disease_id"": ""gord_adult_empiric"", ""enabled"": true, ""import_source"": ""guideline_patch_20260516"", ""manual_review"": true, ""match_type"": ""semantic"", ""normalized_input"": ""heartburn acid regurgitation"", ""notes"": ""reflux-like"", ""priority"": 1, ""source_status"": ""pending_manual_review""}",PATCH_FRM_NICE_GORD_ADULT_20260516,True,data/core/opd_fast_index.json:index[90]
gout_urate_lowering_review,Gout urate-lowering therapy review,"{""age_group"": ""adult"", ""complaint"": ""allopurinol"", ""complaint_group"": ""Rheum/MSK"", ""complaint_id"": ""PATCH_CI_NICE_BIGBATCH_20260516_022"", ""disease_id"": ""gout_urate_lowering_review"", ""enabled"": true, ""import_source"": ""guideline_patch_20260516"", ""manual_review"": true, ""match_type"": ""exact"", ""normalized_input"": ""allopurinol"", ""notes"": ""ULT review"", ""priority"": 1, ""source_status"": ""pending_manual_review""}",PATCH_FRM_NICE_GOUT_ULT_20260516,True,data/core/opd_fast_index.json:index[91]
gum_inflammation_support_adult,gum_inflammation_support_adult,"{""complaint"": ""gum inflammation support"", ""complaint_id"": ""CI0386"", ""disease_id"": ""gum_inflammation_support_adult"", ""manual_review"": true, ""match_type"": ""exact"", ""priority"": 1, ""source_status"": ""legacy_unverified""}; {""complaint"": ""gum gargle support"", ""complaint_id"": ""CI0387"", ""disease_id"": ""gum_inflammation_support_adult"", ""manual_review"": true, ""match_type"": ""alias"", ""priority"": 2, ""source_status"": ""legacy_unverified""}; {""complaint"": ""oral antiseptic gum support"", ""complaint_id"": ""CI0388"", ""disease_id"": ""gum_inflammation_support_adult"", ""manual_review"": true, ""match_type"": ""alias"", ""priority"": 3, ""source_status"": ""legacy_unverified""}",FRM0132,True,data/core/opd_fast_index.json:index[92]
h_pylori_confirmed_adult,Confirmed active Helicobacter pylori infection,"{""age_group"": ""adult"", ""complaint"": ""h pylori"", ""complaint_group"": ""GI"", ""complaint_id"": ""PATCH_CI_GI_ACG_20260516_011"", ""disease_id"": ""h_pylori_confirmed_adult"", ""enabled"": true, ""import_source"": ""guideline_patch_20260516"", ""manual_review"": true, ""match_type"": ""exact"", ""normalized_input"": ""h pylori"", ""notes"": ""confirmed infection/regimen review"", ""priority"": 1, ""source_status"": ""pending_manual_review""}; {""age_group"": ""adult"", ""complaint"": ""helicobacter pylori"", ""complaint_group"": ""GI"", ""complaint_id"": ""PATCH_CI_GI_ACG_20260516_012"", ""disease_id"": ""h_pylori_confirmed_adult"", ""enabled"": true, ""import_source"": ""guideline_patch_20260516"", ""manual_review"": true, ""match_type"": ""exact"", ""normalized_input"": ""helicobacter pylori"", ""notes"": ""confirmed infection/regimen review"", ""priority"": 1, ""source_status"": ""pending_manual_review""}; {""age_group"": ""adult"", ""complaint"": ""h pylori positive"", ""complaint_group"": ""GI"", ""complaint_id"": ""PATCH_CI_GI_ACG_20260516_013"", ""disease_id"": ""h_pylori_confirmed_adult"", ""enabled"": true, ""import_source"": ""guideline_patch_20260516"", ""manual_review"": true, ""match_type"": ""exact"", ""normalized_input"": ""h pylori positive"", ""notes"": ""active infection confirmed"", ""priority"": 1, ""source_status"": ""pending_manual_review""}; {""age_group"": ""adult"", ""complaint"": ""positive urea breath test"", ""complaint_group"": ""GI"", ""complaint_id"": ""PATCH_CI_GI_ACG_20260516_014"", ""disease_id"": ""h_pylori_confirmed_adult"", ""enabled"": true, ""import_source"": ""guideline_patch_20260516"", ""manual_review"": true, ""match_type"": ""exact"", ""normalized_input"": ""positive urea breath test"", ""notes"": ""active infection confirmed"", ""priority"": 1, ""source_status"": ""pending_manual_review""}; {""age_group"": ""adult"", ""complaint"": ""positive stool antigen h pylori"", ""complaint_group"": ""GI"", ""complaint_id"": ""PATCH_CI_GI_ACG_20260516_015"", ""disease_id"": ""h_pylori_confirmed_adult"", ""enabled"": true, ""import_source"": ""guideline_patch_20260516"", ""manual_review"": true, ""match_type"": ""exact"", ""normalized_input"": ""positive stool antigen h pylori"", ""notes"": ""active infection confirmed"", ""priority"": 1, ""source_status"": ""pending_manual_review""}; {""age_group"": ""adult"", ""complaint"": ""h pylori failed treatment"", ""complaint_group"": ""GI"", ""complaint_id"": ""PATCH_CI_GI_ACG_20260516_019"", ""disease_id"": ""h_pylori_confirmed_adult"", ""enabled"": true, ""import_source"": ""guideline_patch_20260516"", ""manual_review"": true, ""match_type"": ""red_flag"", ""normalized_input"": ""h pylori failed treatment"", ""notes"": ""salvage review needed"", ""priority"": 1, ""source_status"": ""pending_manual_review""}; {""age_group"": ""adult"", ""complaint"": ""h pylori test of cure"", ""complaint_group"": ""GI"", ""complaint_id"": ""PATCH_CI_GI_ACG_20260516_020"", ""disease_id"": ""h_pylori_confirmed_adult"", ""enabled"": true, ""import_source"": ""guideline_patch_20260516"", ""manual_review"": true, ""match_type"": ""exact"", ""normalized_input"": ""h pylori test of cure"", ""notes"": ""post-treatment confirmation rule"", ""priority"": 1, ""source_status"": ""pending_manual_review""}",PATCH_FRM_ACG_HP_CONFIRMED_20260516,True,data/core/opd_fast_index.json:index[93]
h_pylori_test_and_treat_dyspepsia,Uninvestigated dyspepsia: H. pylori test-and-treat pathway,"{""age_group"": ""adult"", ""complaint"": ""dyspepsia test h pylori"", ""complaint_group"": ""GI"", ""complaint_id"": ""PATCH_CI_GI_ACG_20260516_016"", ""disease_id"": ""h_pylori_test_and_treat_dyspepsia"", ""enabled"": true, ""import_source"": ""guideline_patch_20260516"", ""manual_review"": true, ""match_type"": ""semantic"", ""normalized_input"": ""dyspepsia test h pylori"", ""notes"": ""test-and-treat pathway"", ""priority"": 1, ""source_status"": ""pending_manual_review""}; {""age_group"": ""adult"", ""complaint"": ""epigastric pain h pylori test"", ""complaint_group"": ""GI"", ""complaint_id"": ""PATCH_CI_GI_ACG_20260516_017"", ""disease_id"": ""h_pylori_test_and_treat_dyspepsia"", ""enabled"": true, ""import_source"": ""guideline_patch_20260516"", ""manual_review"": true, ""match_type"": ""semantic"", ""normalized_input"": ""epigastric pain h pylori test"", ""notes"": ""test-and-treat pathway"", ""priority"": 1, ""source_status"": ""pending_manual_review""}; {""age_group"": ""adult"", ""complaint"": ""dyspepsia age under 60"", ""complaint_group"": ""GI"", ""complaint_id"": ""PATCH_CI_GI_ACG_20260516_018"", ""disease_id"": ""h_pylori_test_and_treat_dyspepsia"", ""enabled"": true, ""import_source"": ""guideline_patch_20260516"", ""manual_review"": true, ""match_type"": ""semantic"", ""normalized_input"": ""dyspepsia age under 60"", ""notes"": ""test-and-treat if no alarm"", ""priority"": 2, ""source_status"": ""pending_manual_review""}",PATCH_FRM_ACG_HP_TEST_TREAT_20260516,True,data/core/opd_fast_index.json:index[94]
herpes_labialis,herpes labialis,"{""complaint"": ""herpes labialis"", ""complaint_id"": ""CMP_HERPES_LABIALIS"", ""disease_id"": ""herpes_labialis"", ""manual_review"": true, ""match_type"": ""required_pattern"", ""priority"": 1, ""source_status"": ""missing_verified_source""}",,True,data/core/opd_fast_index.json:index[95]
herpes_labialis_adult,herpes_labialis_adult,"{""complaint"": ""cold sore"", ""complaint_id"": ""CI0068"", ""disease_id"": ""herpes_labialis_adult"", ""manual_review"": true, ""match_type"": ""exact"", ""priority"": 1, ""source_status"": ""legacy_unverified""}; {""complaint"": ""herpes labialis"", ""complaint_id"": ""CI0069"", ""disease_id"": ""herpes_labialis_adult"", ""manual_review"": true, ""match_type"": ""alias"", ""priority"": 2, ""source_status"": ""legacy_unverified""}; {""complaint"": ""lip blister"", ""complaint_id"": ""CI0070"", ""disease_id"": ""herpes_labialis_adult"", ""manual_review"": true, ""match_type"": ""alias"", ""priority"": 3, ""source_status"": ""legacy_unverified""}",FRM0026,True,data/core/opd_fast_index.json:index[96]
herpes_zoster_adult,herpes_zoster_adult,"{""complaint"": ""shingles"", ""complaint_id"": ""CI0071"", ""disease_id"": ""herpes_zoster_adult"", ""manual_review"": true, ""match_type"": ""exact"", ""priority"": 1, ""source_status"": ""legacy_unverified""}; {""complaint"": ""herpes zoster"", ""complaint_id"": ""CI0072"", ""disease_id"": ""herpes_zoster_adult"", ""manual_review"": true, ""match_type"": ""alias"", ""priority"": 2, ""source_status"": ""legacy_unverified""}; {""complaint"": ""zoster"", ""complaint_id"": ""CI0073"", ""disease_id"": ""herpes_zoster_adult"", ""manual_review"": true, ""match_type"": ""alias"", ""priority"": 3, ""source_status"": ""legacy_unverified""}",FRM0027,True,data/core/opd_fast_index.json:index[97]
hypothyroidism_adult_review,Hypothyroidism adult review,"{""age_group"": ""adult"", ""complaint"": ""hypothyroid"", ""complaint_group"": ""Endocrine"", ""complaint_id"": ""PATCH_CI_NICE_BIGBATCH_20260516_010"", ""disease_id"": ""hypothyroidism_adult_review"", ""enabled"": true, ""import_source"": ""guideline_patch_20260516"", ""manual_review"": true, ""match_type"": ""exact"", ""normalized_input"": ""hypothyroid"", ""notes"": ""thyroid review"", ""priority"": 1, ""source_status"": ""pending_manual_review""}",PATCH_FRM_NICE_HYPO_THYROID_20260516,True,data/core/opd_fast_index.json:index[98]
impetigo_localised_nonbullous,Localised non-bullous impetigo,"{""age_group"": ""adult_or_peds"", ""complaint"": ""impetigo"", ""complaint_group"": ""Derm/ID"", ""complaint_id"": ""PATCH_CI_NICE_MULTI_20260516_001"", ""disease_id"": ""impetigo_localised_nonbullous"", ""enabled"": true, ""import_source"": ""guideline_patch_20260516"", ""manual_review"": true, ""match_type"": ""exact"", ""normalized_input"": ""impetigo"", ""notes"": ""localised non-bullous default"", ""priority"": 1, ""source_status"": ""pending_manual_review""}; {""age_group"": ""adult_or_peds"", ""complaint"": ""golden crust rash"", ""complaint_group"": ""Derm/ID"", ""complaint_id"": ""PATCH_CI_NICE_MULTI_20260516_002"", ""disease_id"": ""impetigo_localised_nonbullous"", ""enabled"": true, ""import_source"": ""guideline_patch_20260516"", ""manual_review"": true, ""match_type"": ""semantic"", ""normalized_input"": ""golden crust rash"", ""notes"": ""impetigo clue"", ""priority"": 1, ""source_status"": ""pending_manual_review""}",PATCH_FRM_NICE_IMPETIGO_LOCAL_20260516,True,data/core/opd_fast_index.json:index[99]
impetigo_localized_adult,impetigo_localized_adult,"{""complaint"": ""impetigo"", ""complaint_id"": ""CI0167"", ""disease_id"": ""impetigo_localized_adult"", ""manual_review"": true, ""match_type"": ""exact"", ""priority"": 1, ""source_status"": ""legacy_unverified""}; {""complaint"": ""localized skin infection"", ""complaint_id"": ""CI0168"", ""disease_id"": ""impetigo_localized_adult"", ""manual_review"": true, ""match_type"": ""alias"", ""priority"": 2, ""source_status"": ""legacy_unverified""}; {""complaint"": ""small bacterial skin lesion"", ""complaint_id"": ""CI0169"", ""disease_id"": ""impetigo_localized_adult"", ""manual_review"": true, ""match_type"": ""alias"", ""priority"": 3, ""source_status"": ""legacy_unverified""}",FRM0059,True,data/core/opd_fast_index.json:index[100]
impetigo_oral_antibiotic_adult,impetigo_oral_antibiotic_adult,"{""complaint"": ""impetigo oral antibiotic"", ""complaint_id"": ""CI0299"", ""disease_id"": ""impetigo_oral_antibiotic_adult"", ""manual_review"": true, ""match_type"": ""exact"", ""priority"": 1, ""source_status"": ""legacy_unverified""}; {""complaint"": ""extensive impetigo"", ""complaint_id"": ""CI0300"", ""disease_id"": ""impetigo_oral_antibiotic_adult"", ""manual_review"": true, ""match_type"": ""alias"", ""priority"": 2, ""source_status"": ""legacy_unverified""}; {""complaint"": ""impetigo widespread"", ""complaint_id"": ""CI0301"", ""disease_id"": ""impetigo_oral_antibiotic_adult"", ""manual_review"": true, ""match_type"": ""alias"", ""priority"": 3, ""source_status"": ""legacy_unverified""}",FRM0103,True,data/core/opd_fast_index.json:index[101]
impetigo_widespread_nonbullous,Widespread non-bullous impetigo,"{""age_group"": ""adult_or_peds"", ""complaint"": ""widespread impetigo"", ""complaint_group"": ""Derm/ID"", ""complaint_id"": ""PATCH_CI_NICE_MULTI_20260516_003"", ""disease_id"": ""impetigo_widespread_nonbullous"", ""enabled"": true, ""import_source"": ""guideline_patch_20260516"", ""manual_review"": true, ""match_type"": ""exact"", ""normalized_input"": ""widespread impetigo"", ""notes"": ""widespread non-bullous"", ""priority"": 1, ""source_status"": ""pending_manual_review""}",PATCH_FRM_NICE_IMPETIGO_WIDE_20260516,True,data/core/opd_fast_index.json:index[102]
indigestion_postmeal_adult,indigestion_postmeal_adult,"{""complaint"": ""indigestion after meal"", ""complaint_id"": ""CI0230"", ""disease_id"": ""indigestion_postmeal_adult"", ""manual_review"": true, ""match_type"": ""exact"", ""priority"": 1, ""source_status"": ""legacy_unverified""}; {""complaint"": ""post meal indigestion"", ""complaint_id"": ""CI0231"", ""disease_id"": ""indigestion_postmeal_adult"", ""manual_review"": true, ""match_type"": ""alias"", ""priority"": 2, ""source_status"": ""legacy_unverified""}; {""complaint"": ""after meal dyspepsia"", ""complaint_id"": ""CI0232"", ""disease_id"": ""indigestion_postmeal_adult"", ""manual_review"": true, ""match_type"": ""alias"", ""priority"": 3, ""source_status"": ""legacy_unverified""}",FRM0080,True,data/core/opd_fast_index.json:index[103]
infected_abrasion_adult,infected_abrasion_adult,"{""complaint"": ""infected abrasion"", ""complaint_id"": ""CI0305"", ""disease_id"": ""infected_abrasion_adult"", ""manual_review"": true, ""match_type"": ""exact"", ""priority"": 1, ""source_status"": ""legacy_unverified""}; {""complaint"": ""abrasion infected"", ""complaint_id"": ""CI0306"", ""disease_id"": ""infected_abrasion_adult"", ""manual_review"": true, ""match_type"": ""alias"", ""priority"": 2, ""source_status"": ""legacy_unverified""}; {""complaint"": ""infected scrape"", ""complaint_id"": ""CI0307"", ""disease_id"": ""infected_abrasion_adult"", ""manual_review"": true, ""match_type"": ""alias"", ""priority"": 3, ""source_status"": ""legacy_unverified""}",FRM0105,True,data/core/opd_fast_index.json:index[104]
infected_eczema_localized_adult,infected_eczema_localized_adult,"{""complaint"": ""infected eczema"", ""complaint_id"": ""CI0308"", ""disease_id"": ""infected_eczema_localized_adult"", ""manual_review"": true, ""match_type"": ""exact"", ""priority"": 1, ""source_status"": ""legacy_unverified""}; {""complaint"": ""infected dermatitis"", ""complaint_id"": ""CI0309"", ""disease_id"": ""infected_eczema_localized_adult"", ""manual_review"": true, ""match_type"": ""alias"", ""priority"": 2, ""source_status"": ""legacy_unverified""}; {""complaint"": ""eczema with infection"", ""complaint_id"": ""CI0310"", ""disease_id"": ""infected_eczema_localized_adult"", ""manual_review"": true, ""match_type"": ""alias"", ""priority"": 3, ""source_status"": ""legacy_unverified""}",FRM0106,True,data/core/opd_fast_index.json:index[105]
infected_insect_bite_adult,infected_insect_bite_adult,"{""complaint"": ""infected insect bite"", ""complaint_id"": ""CI0290"", ""disease_id"": ""infected_insect_bite_adult"", ""manual_review"": true, ""match_type"": ""exact"", ""priority"": 1, ""source_status"": ""legacy_unverified""}; {""complaint"": ""infected mosquito bite"", ""complaint_id"": ""CI0291"", ""disease_id"": ""infected_insect_bite_adult"", ""manual_review"": true, ""match_type"": ""alias"", ""priority"": 2, ""source_status"": ""legacy_unverified""}; {""complaint"": ""bite cellulitis small"", ""complaint_id"": ""CI0292"", ""disease_id"": ""infected_insect_bite_adult"", ""manual_review"": true, ""match_type"": ""alias"", ""priority"": 3, ""source_status"": ""legacy_unverified""}",FRM0100,True,data/core/opd_fast_index.json:index[106]
